"MODEL","SCENARIO","REGION","VARIABLE","UNIT",2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|CO2|Fossil Fuels and Industry","Mt CO2/yr",8814.967967001801,12095.20928459442,19024.45559845457,16302.470266909824,13300.267757039115,9646.66459136376,8426.850422136795,6923.717905976799,5727.822687799522,4179.482100727244,2331.6265781614843
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|CO2|Land Use","Mt CO2/yr",528.6438430537283,394.51738258846694,208.10682805336475,-2.8753063344310354,-161.00431223293492,-189.71754772821947,-298.5999408538,-338.2717236716021,-348.1584409137941,-495.52491943536495,-510.8748825259338
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|F-Gases","Mt CO2-equiv/yr",229.05794106857476,249.61876435191988,389.44300488609053,588.1248686948237,581.0361266714701,507.8766557433544,322.40284124827474,193.17363268638334,194.27263031568515,201.07914032086958,209.86035141978275
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|Kyoto Gases","Mt CO2-equiv/yr",14047.305057693071,17700.99769271641,25045.903005120494,21444.84520887798,17639.250845012895,13453.455868367206,11516.938439842075,9441.213909345292,7978.631790355018,5882.159757245389,3785.5006684145487
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|N2O","kt N2O/yr",3312.0593557383913,3563.247641480074,3706.628223281926,3471.743291782918,3265.525315102967,3091.992159729331,2740.886842907505,2372.6363151931027,2130.508720517505,1662.690202636643,1380.474535530815
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|N2O|Land Use","kt N2O/yr",2544.8478310904743,2728.7426916472923,2683.468270389843,2439.0541315098117,2222.3137098229117,2149.411569491934,1883.824289472795,1564.0411029960585,1448.2593082333512,1177.7794655209652,1072.690745088098
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|NH3","Mt NH3/yr",22.027000021529,22.4609581944353,23.7375532577701,24.237508034067414,24.11487058725979,23.626742761725243,22.671749959454914,21.4315635912501,19.955432164935488,18.580534186726616,17.53813513435182
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|NOx","Mt NO2/yr",30.250963163423272,41.054830378535456,56.51905392447619,47.459033244792366,42.392188472576535,36.71042129342792,31.72223991619306,29.89008730819871,25.42866392712032,18.8555724896043,11.26651332841252
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|OC","Mt OC/yr",10.389,8.411060776050567,8.23673058202101,6.542382494582833,5.828622619022553,4.844014388687073,3.9530770921829332,3.232765865668468,2.571831971201651,2.092474435106427,1.656274100314052
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|Sulfur","Mt SO2/yr",37.752000037181006,34.729869350693086,44.442298324455415,32.76748094049111,25.00104119508122,17.44371294681556,11.83647717707153,9.08143755021463,6.814491775135896,4.918867572987882,3.7329295910701847
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Emissions|VOC","Mt VOC/yr",76.19399997536999,75.6443433474515,85.67293823054769,79.17173413664887,76.91829612662531,71.98167383056871,63.372210744170374,57.1307561323864,51.32505766580556,49.253138846543685,40.2998204403455
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Energy Service|Transportation|Freight","bn tkm/yr",967.4237893335061,1377.828946777638,2557.101037655962,4224.202615364921,6061.380645757517,8050.921815485054,10200.470230841665,12580.550652138056,15118.651403600485,17921.903851805648,21034.344790098876
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Energy Service|Transportation|Passenger","bn pkm/yr",1543.6502560261172,2279.36369790477,4403.818260801685,6950.879433950809,9091.444892856482,10941.809692088267,12007.8847284919,12675.01948130033,12927.529054271681,12907.81619707591,12742.3314870255
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Final Energy","EJ/yr",78.85074333750288,103.3848814994756,160.35886452805124,174.6078556665916,186.4581864388042,199.57634119790723,211.22307271095306,216.4264805056672,211.1557975385889,203.0096624771118,188.77991739291363
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Final Energy|Electricity","EJ/yr",14.80684294762803,22.5987233344297,48.861317699938894,52.58763915395352,61.166965734032686,75.16121386825436,92.05881259554346,103.20320361383247,106.03417050043315,107.03069608265187,106.373910788597
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Final Energy|Gases","EJ/yr",4.233910854874765,8.689084362330155,14.19528807371656,15.410704691964709,14.996121462892338,13.57404540666826,11.600362106188372,9.631972113693264,7.613437416440238,6.0262172852076406,4.790756848262187
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Final Energy|Liquids","EJ/yr",20.66028312371924,38.59777369832865,63.20720043529301,76.49470186258243,82.01909315977944,83.45128992698808,81.31891300666844,78.53833689482205,73.72769193605411,66.3345091043741,54.13418679922901
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Final Energy|Solar","EJ/yr",0.0017004933,0.01337183458412023,0.5020088726039597,2.550180879641438,7.570563644554256,11.48697234376005,11.568225804871698,12.883560692178124,13.633486984014004,14.848890249211955,15.892033271501449
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Final Energy|Solids","EJ/yr",39.13008619392001,33.50522239882202,34.0949251792277,30.11481160268827,28.27599185973303,27.38978160365864,26.245002455095907,25.05304348252796,23.780492892269564,23.618235267151242,23.48109322413444
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Final Energy|Solids|Biomass","EJ/yr",16.776,11.151136204902002,11.74083898530773,7.760725408768265,5.92190566581303,5.035695409738634,3.890916261175911,2.6989572886079687,1.4264066983495638,1.26414907323124,1.12700703021444
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Final Energy|Solids|Biomass|Traditional","EJ/yr",16.776,11.151136204902002,11.74083898530773,7.760725408768265,5.92190566581303,5.035695409738634,3.890916261175911,2.6989572886079687,1.4264066983495638,1.26414907323124,1.12700703021444
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Final Energy|Solids|Coal","EJ/yr",,22.35408619392,22.35408619392,22.35408619392,22.35408619392,22.35408619392,22.35408619392,22.35408619392,22.35408619392,22.35408619392,22.35408619392
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Final Energy|Transportation","EJ/yr",6.818961662492226,8.840023570297609,14.912104924110634,22.06721237256628,28.96619044765208,35.485827261837294,41.53174251440305,47.261452810898724,51.545562534756286,51.639351714274355,43.736186081534754
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","GDP|PPP","billion US$2005/yr",11240.758526367888,16925.256403279043,33473.84133533907,53949.57350574146,72479.50702138171,88257.56220017839,100475.5381942989,109754.17807964176,116034.15249132467,119030.35064566981,121803.95771610018
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Population","million",3425.37736,3607.617,3918.6800000000003,4130.522,4235.1,4239.882,4145.873,3976.7610000000004,3760.578,3522.407,3287.8559999999998
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Price|Carbon","US$2005/t CO2",,,6.42381818181818,32.508964642753,62.5831733818857,109.719180922725,180.632603899226,283.589356916229,428.551593187423,627.252300277976,893.20014993203
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy","EJ/yr",121.51974845808893,157.13838944682198,245.8518651948452,239.15117938369718,239.19502324750616,249.76448923386553,266.3552761927433,281.85353232814896,276.7275612375081,259.8872956107603,229.77387720388487
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Biomass","EJ/yr",21.2683230716029,15.84463079381242,17.451584199692782,13.73469432377442,16.5671272590637,31.735796400312275,41.206313019639154,54.97582821349949,58.12081433089699,59.08888828953905,60.21849249176805
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Biomass|Traditional","EJ/yr",20.97,13.9389202561275,14.67604873163466,9.700906760960326,7.40238208226629,6.29461926217329,4.863645326469891,3.3736966107599535,1.783008372936957,1.58018634153905,1.40875878776805
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Biomass|w/ CCS","EJ/yr",3.604114285714284E-4,2.4388457199074208E-4,0.034128455003737096,0.861671276683079,5.6139251082395045,17.924420849132655,28.886688921017385,47.91122366228921,52.44424858585284,43.36469318994953,25.109288014389772
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Biomass|w/o CCS","EJ/yr",21.26796266017433,15.84438690924049,17.41745574468903,12.87302304709133,10.953202150824177,13.811375551179621,12.319624098621876,7.06460455121017,5.676565745044131,15.72419509958947,35.10920447737826
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Coal","EJ/yr",60.16879487732715,70.70315711870236,109.55476530676876,71.72396757125551,41.449907145805305,25.296351982391606,25.041334593064324,24.81858848695528,24.77001765289928,24.77001765289928,24.77001765289928
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Coal|w/ CCS","EJ/yr",2.821642105407156E-4,1.4276235403029743E-4,2.3812345310776037E-4,3.803336496405812E-4,3.955695298344296E-4,12.419189378484909,15.523852632295146,18.62840516193486,21.733139355534863,24.72430515449456,24.770017652127585
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Coal|w/o CCS","EJ/yr",60.16851271311665,70.70301435634835,109.55452718331566,71.72358723760588,41.44951157627552,12.877162603906692,9.517481960769183,6.19018332502041,3.036878297364389,0.045712498404757544,7.71744151261705E-10
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Fossil","EJ/yr",97.36067343793998,137.46099633946375,215.9632836744509,196.17052306180676,175.95877376806945,152.71107936448934,145.70589276569171,141.30908653351537,130.90652024647446,108.90203672407138,72.08688718545697
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Fossil|w/ CCS","EJ/yr",0.023145764210540723,0.004567696936367945,0.25907934857692294,1.933366451567088,8.90997120058974,22.411141079805372,24.30533684483619,25.82560072406431,28.060015458967783,30.983949273622315,30.82585350464803
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Fossil|w/o CCS","EJ/yr",97.33752767372957,137.45642864252733,215.7042043258741,194.23715661023917,167.04880256747947,130.2999382846839,121.40055592085552,115.4834858094511,102.84650478750663,77.91808745041308,41.26103368073686
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Gas","EJ/yr",9.23913116872267,17.34267026493537,25.95364439256819,27.517077051043,32.0622764778624,26.959508460277867,23.281936845891927,19.23716070486138,15.84367287459862,13.79241572625271,12.04428191346364
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Gas|w/ CCS","EJ/yr",0.022863599999999998,0.004424934582337653,0.25884122512381524,1.932986117917447,8.90957563105991,9.991951701320513,8.781484212541075,7.197195562129418,6.326876103432925,6.259644119127763,6.055835852520515
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Gas|w/o CCS","EJ/yr",9.216267568722671,17.33824533035304,25.694803167444434,25.584090933125566,23.152700846802517,16.9675567589574,14.50045263335087,12.039965142731972,9.516796771165689,7.532771607124952,5.988446060943131
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Hydro","EJ/yr",2.3188263119999997,2.669332083247253,3.399721040047383,4.094605327380111,4.71062010885461,5.234687252007738,5.668980176962608,6.022566422239368,6.3069042137377,6.53353462667369,6.713001426923908
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Non-Biomass Renewables","EJ/yr",2.364264049275,3.050912902205793,10.857590611629778,24.15808943129737,40.862310642660454,58.355231941929155,72.37076383934831,77.95056309688411,79.75507496913083,83.44236055271836,88.63144170010094
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Nuclear","EJ/yr",0.4052841026400148,0.6435261854623724,1.1289035151166695,3.077953353622535,3.4436830500089406,4.315869920715221,4.170849233121182,4.494033267291919,4.7725600751938195,5.281418766798996,5.664464811752565
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Oil","EJ/yr",27.95274739189019,49.415168955826,80.45487397511376,96.92947843950772,102.44659014440164,100.45521892181989,97.38262132673546,97.25333734169877,90.29282971897653,70.33960334491937,35.27258761909401
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Oil|w/o CCS","EJ/yr",27.952747391890178,49.415168955826,80.45487397511376,96.92947843950772,102.44659014440164,100.45521892181989,97.38262132673546,97.25333734169877,90.29282971897653,70.33960334488336,35.27258761902202
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Other","EJ/yr",1.008E-5,8.88459458906252E-6,6.9032994002268E-6,5.36471543814956E-6,4.16973301429948E-6,3.24155079216828E-6,2.520540571745512E-6,1.960406678421692E-6,1.525204342400124E-6,1.187024946404148E-6,9.2419899273784E-7
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Solar","EJ/yr",0.0017004933,0.01337183458412023,0.5020088726039597,2.550180879641438,7.570563644554256,11.48697234376005,11.568225804871698,12.883560692178124,13.633486984014004,14.848890249211955,15.892033271501449
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Primary Energy|Wind","EJ/yr",0.068262515676,0.36820898437441624,6.955860698978426,17.513303224275774,28.581126889251614,41.63357234616134,55.133557857514056,59.044435982466595,59.81468377137909,62.05993567683265,66.02640700167564
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Electricity","EJ/yr",14.80684294762803,22.5987233344297,48.861317699938894,52.58763915395352,61.166965734032686,75.16121386825436,92.05881259554346,103.20320361383247,106.03417050043315,107.03069608265187,106.373910788597
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Electricity|Biomass","EJ/yr",0.0311690304,0.1825960205139239,0.590751274672698,0.9088552705878106,2.2961026152830337,6.660999920122507,10.375028564568595,16.641931534550928,17.94002268416108,14.817147368416562,8.71222657038986
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Electricity|Biomass|w/ CCS","EJ/yr",1.009152E-4,6.95071030173615E-5,0.010067894226102434,0.2628097393883392,1.7683864090954469,5.825436775968113,9.532607343935727,15.810703808555466,17.30660203333143,14.310348752683355,8.286065044748634
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Electricity|Biomass|w/o CCS","EJ/yr",0.031068115200000003,0.18252651341090656,0.5806833804465952,0.6460455311994716,0.5277162061875872,0.8355631441543934,0.8424212206328712,0.8312277259954638,0.6334206508296455,0.5067986157331976,0.42616152564123466
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Electricity|Coal","EJ/yr",9.635543143200001,14.966140052687415,31.557287349353047,19.400457008237044,6.9036279789228905,1.073570240902968E-4,7.811593492281261E-5,4.32E-10,4.32E-10,4.32E-10,4.32E-10
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Electricity|Coal|w/ CCS","EJ/yr",1.072224E-4,5.49635062961206E-5,8.63850614604048E-5,1.225632342540824E-4,1.319123772321612E-4,1.0735673609029681E-4,7.811564692281261E-5,1.44E-10,1.44E-10,1.44E-10,1.44E-10
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Electricity|Coal|w/o CCS","EJ/yr",9.635435920799999,14.966085089181117,31.557200964291585,19.40033444500275,6.903496066545667,2.88E-10,2.88E-10,2.88E-10,2.88E-10,2.88E-10,2.88E-10
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Electricity|Gas","EJ/yr",1.55815555611303,2.839706234141123,3.827678266073479,4.059809423002927,6.908316027227014,5.337221744790273,4.829816317185591,3.9584575594591818,3.47978185717611,3.4428042658082703,3.330709719174293
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Electricity|Gas|w/ CCS","EJ/yr",0.00883008,0.0018363478472917503,0.1130979860834129,0.909314064536338,4.477867712033667,5.337221744502273,4.829816316897591,3.958457559171182,3.47978185688811,3.44280426552027,3.330709718886293
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Electricity|Gas|w/o CCS","EJ/yr",1.54932547611303,2.837869886293834,3.714580279990064,3.1504953584665953,2.4304483151933525,2.88E-10,2.88E-10,2.88E-10,2.88E-10,2.88E-10,2.88E-10
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Electricity|Hydro","EJ/yr",2.3188263119999997,2.669332083247253,3.399721040047383,4.094605327380111,4.71062010885461,5.234687252007738,5.668980176962608,6.022566422239368,6.3069042137377,6.53353462667369,6.713001426923908
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",2.364264049275,3.050912902205793,10.857590611629778,24.15808943129737,40.862310642660454,58.355231941929155,72.37076383934831,77.95056309688411,79.75507496913083,83.44236055271836,88.63144170010094
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Electricity|Nuclear","EJ/yr",0.40528410264000003,0.6435261854623724,1.1289035151166686,3.077953353622535,3.4436830500089406,4.315869920715221,4.170849233121182,4.494033267291919,4.7725600751938195,5.281418766798996,5.664464811752565
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Electricity|Oil","EJ/yr",0.8124169860000044,0.9158330548244222,0.8990997797938425,0.9824693024904505,0.7529212501972867,0.4917797421223904,0.3122740048442697,0.1582161948077137,0.08672938913510145,0.0469639414527874,0.03506706254846692
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Electricity|Solar","EJ/yr",0.0017004933,0.01337183458412023,0.5020088726039597,2.550180879641438,7.570563644554256,11.48697234376005,11.568225804871698,12.883560692178124,13.633486984014004,14.848890249211955,15.892033271501449
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Electricity|Wind","EJ/yr",0.068262515676,0.36820898437441624,6.955860698978426,17.513303224275774,28.581126889251614,41.63357234616134,55.133557857514056,59.044435982466595,59.81468377137909,62.05993567683265,66.02640700167564
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Gases","EJ/yr",5.2923885685934495,10.86135545291268,17.7441100921457,19.263380864955852,18.74515182861543,16.96755675833533,14.500452632735481,12.039965142116575,9.516796770550302,7.532771606509555,5.988446060327733
"WITCH-GLOBIOM","SSP4-34","R5.2ASIA","Secondary Energy|Gases|Natural Gas","EJ/yr",5.2923885685934495,10.86135545291268,17.7441100921457,19.263380864955852,18.74515182861543,16.96755675833533,14.500452632735481,12.039965142116575,9.516796770550302,7.532771606509555,5.988446060327733
